Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
17:07:33,30.97,31.21,0.0,200.0,34.9,63.7,0.196,0.196,  INF,0.196,-0.1,9.395,0.048,18.577:0.000,18.576:0.000,18.571:0.000,18.498:0.005,17.308:0.058,0.116:0.099,0.103:0.099,0.102:0.099,0.101:0.099,0.100:0.099,0.100:0.099,0.100:0.099,0.099:0.099,0.099:0.099,0.099:0.098,0.099:0.098,0.099:0.098,0.099:0.098,0.099:0.098,0.099:0.098,17:08:38
17:10:42,31.13,31.29,0.0,200.0,34.7,64.0,0.196,0.196,  INF,0.196,-0.1,9.349,0.045,18.515:0.000,18.513:0.000,18.507:0.000,18.428:0.005,17.075:0.058,0.107:0.092,0.096:0.092,0.094:0.092,0.093:0.092,0.093:0.092,0.093:0.092,0.093:0.092,0.093:0.092,0.093:0.091,0.093:0.091,0.092:0.091,0.092:0.091,0.092:0.091,0.092:0.091,0.092:0.091,17:11:47
17:13:49,30.57,30.93,0.0,200.0,34.4,64.6,0.196,0.196,  INF,0.196,-0.1,9.331,0.043,18.457:0.000,18.455:0.000,18.449:0.000,18.364:0.005,16.827:0.058,0.100:0.086,0.089:0.086,0.088:0.086,0.088:0.086,0.088:0.086,0.087:0.086,0.087:0.086,0.087:0.086,0.086:0.086,0.087:0.086,0.087:0.086,0.087:0.086,0.086:0.086,0.086:0.086,0.086:0.086,17:14:54
17:16:56,30.37,30.85,0.0,200.0,34.2,65.5,0.196,0.196,  INF,0.196,-0.1,9.318,0.041,18.404:0.000,18.402:0.000,18.395:0.000,18.307:0.005,16.578:0.058,0.093:0.081,0.084:0.081,0.083:0.081,0.082:0.081,0.082:0.081,0.082:0.081,0.082:0.081,0.081:0.081,0.081:0.081,0.081:0.081,0.081:0.081,0.081:0.080,0.081:0.080,0.080:0.080,0.080:0.080,17:18:01
17:20:02,29.51,29.83,0.0,200.0,33.9,67.4,0.196,0.196,  INF,0.196,-0.1,9.298,0.037,18.338:0.000,18.334:0.000,18.327:0.000,18.231:0.005,16.125:0.057,0.086:0.075,0.078:0.075,0.076:0.075,0.076:0.075,0.076:0.075,0.075:0.075,0.076:0.075,0.076:0.075,0.076:0.075,0.076:0.075,0.075:0.075,0.075:0.075,0.075:0.074,0.076:0.075,0.076:0.075,17:21:08
17:23:10,29.49,29.31,0.0,200.0,32.8,69.5,0.196,0.196,  INF,0.196,-0.1,9.298,0.035,18.323:0.000,18.320:0.000,18.314:0.000,18.216:0.005,15.951:0.056,0.083:0.072,0.075:0.072,0.074:0.072,0.073:0.072,0.073:0.072,0.072:0.072,0.072:0.072,0.072:0.072,0.072:0.072,0.072:0.072,0.072:0.072,0.072:0.072,0.071:0.072,0.071:0.072,0.072:0.071,17:24:15
17:26:17,29.17,29.15,0.0,200.0,32.4,70.9,0.196,0.196,  INF,0.196,-0.1,9.244,0.032,18.215:0.000,18.212:0.000,18.206:0.000,18.099:0.005,15.085:0.056,0.075:0.066,0.068:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.066:0.066,0.066:0.066,0.066:0.066,0.066:0.066,0.066:0.066,0.066:0.066,0.066:0.066,0.067:0.066,0.067:0.066,0.067:0.066,17:27:22
17:29:26,28.95,29.17,0.0,200.0,31.4,74.1,0.196,0.196,  INF,0.196,-0.1,9.267,0.032,18.247:0.000,18.244:0.000,18.238:0.000,18.134:0.005,15.332:0.055,0.076:0.066,0.069:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.066:0.066,0.066:0.066,0.067:0.066,0.066:0.066,0.066:0.066,17:30:32
17:32:38,28.51,28.91,0.0,200.0,30.8,77.3,0.196,0.196,  INF,0.196,-0.1,9.273,0.031,18.220:0.000,18.217:0.000,18.211:0.000,18.104:0.004,15.083:0.054,0.073:0.064,0.067:0.064,0.065:0.064,0.065:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.064:0.064,0.063:0.064,0.064:0.064,17:33:44
17:35:45,28.45,28.83,0.0,200.0,30.3,79.9,0.196,0.196,  INF,0.196,-0.1,9.261,0.03,18.192:0.000,18.190:0.000,18.182:0.000,18.075:0.004,14.790:0.053,0.071:0.062,0.064:0.062,0.063:0.062,0.063:0.062,0.063:0.062,0.063:0.062,0.062:0.062,0.063:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.062,17:36:51
17:38:54,28.39,28.83,0.0,200.0,30.0,83.0,0.196,0.196,  INF,0.196,-0.1,9.244,0.03,18.157:0.000,18.155:0.000,18.147:0.000,18.037:0.004,14.357:0.052,0.068:0.060,0.062:0.060,0.061:0.060,0.060:0.059,0.060:0.059,0.060:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,17:40:00
17:42:04,28.17,28.71,0.0,200.0,29.6,86.1,0.196,0.196,  INF,0.196,-0.1,9.191,0.028,18.093:0.000,18.090:0.000,18.082:0.000,17.967:0.004,13.412:0.051,0.064:0.056,0.058:0.056,0.057:0.056,0.057:0.056,0.057:0.056,0.056:0.056,0.057:0.056,0.056:0.056,0.056:0.056,0.056:0.056,0.056:0.056,0.056:0.056,0.056:0.056,0.055:0.056,0.056:0.056,17:43:10
17:45:14,27.95,28.37,0.0,190.0,29.3,88.3,0.196,0.196,  INF,0.196,-0.1,9.143,0.026,18.004:0.000,18.000:0.000,17.991:0.000,17.867:0.004,10.872:0.050,0.059:0.052,0.054:0.052,0.053:0.052,0.053:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.051,0.051:0.051,0.051:0.051,0.051:0.051,17:46:19
17:48:22,27.91,28.47,0.0,200.0,29.1,90.3,0.196,0.196,  INF,0.196,-0.1,9.083,0.024,17.890:0.000,17.886:0.000,17.876:0.000,17.740:0.004,2.540:0.047,0.054:0.048,0.050:0.048,0.048:0.047,0.048:0.047,0.048:0.047,0.047:0.047,0.048:0.047,0.047:0.047,0.047:0.047,0.047:0.047,0.047:0.047,0.047:0.047,0.047:0.047,0.047:0.047,0.047:0.047,17:49:27
17:51:30,27.75,28.19,0.0,200.0,29.1,91.8,0.196,0.196,  INF,0.196,-0.1,9.011,0.022,17.748:0.000,17.744:0.000,17.732:0.000,17.580:0.004,0.231:0.043,0.049:0.043,0.044:0.043,0.043:0.043,0.043:0.043,0.043:0.043,0.042:0.043,0.043:0.042,0.042:0.042,0.043:0.042,0.042:0.042,0.042:0.042,0.042:0.042,0.042:0.042,0.042:0.042,0.042:0.042,17:52:36
17:54:38,27.49,28.07,0.0,200.0,29.0,93.7,0.196,0.196,  INF,0.196,-0.1,8.924,0.019,17.581:0.000,17.576:0.000,17.564:0.000,17.389:0.004,0.128:0.038,0.043:0.038,0.039:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.037:0.038,0.037:0.038,0.037:0.038,0.037:0.038,0.037:0.038,0.037:0.038,0.037:0.037,0.037:0.037,0.037:0.037,17:55:43
17:57:45,27.23,27.81,0.0,200.0,28.8,96.3,0.196,0.196,  INF,0.196,-0.1,8.858,0.018,17.435:0.000,17.429:0.000,17.416:0.000,17.216:0.004,0.098:0.034,0.038:0.034,0.035:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.034:0.034,0.033:0.034,0.033:0.034,0.033:0.034,0.033:0.034,17:58:50
18:00:52,27.03,27.61,0.0,200.0,28.6,98.9,0.196,0.196,  INF,0.196,-0.1,8.762,0.015,17.251:0.000,17.246:0.000,17.231:0.000,16.998:0.004,0.077:0.031,0.034:0.031,0.031:0.030,0.031:0.030,0.030:0.030,0.031:0.030,0.030:0.030,0.030:0.030,0.030:0.030,0.030:0.030,0.029:0.030,0.030:0.030,0.030:0.030,0.029:0.030,0.030:0.030,0.029:0.030,18:01:57
18:03:59,26.79,27.59,0.0,200.0,28.5,99.9,0.391,0.196,  INF,0.196,-0.1,8.673,0.014,17.056:0.000,17.051:0.000,17.033:0.000,16.759:0.004,0.063:0.027,0.030:0.027,0.028:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.026:0.027,0.026:0.027,0.027:0.027,0.026:0.026,0.026:0.026,0.026:0.026,0.026:0.026,0.026:0.026,18:05:04
18:07:06,26.73,27.43,0.0,200.0,28.2,99.9,0.391,0.196,  INF,0.196,-0.1,8.574,0.013,16.853:0.000,16.847:0.000,16.828:0.000,16.505:0.004,0.054:0.024,0.027:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.023,18:08:11
18:10:12,26.47,27.31,0.0,200.0,28.1,99.9,0.391,0.391,  INF,0.196,-0.1,8.471,0.011,16.631:0.000,16.623:0.000,16.600:0.000,16.210:0.004,0.045:0.021,0.024:0.021,0.022:0.021,0.021:0.021,0.021:0.021,0.021:0.021,0.021:0.021,0.021:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.021:0.021,0.020:0.021,0.020:0.021,0.020:0.020,18:11:18
18:13:19,26.37,27.23,0.0,200.0,28.0,99.9,0.391,0.391,  INF,0.391,-0.1,8.281,0.009,16.208:0.000,16.195:0.000,16.161:0.000,15.609:0.004,0.035:0.017,0.019:0.017,0.017:0.017,0.017:0.017,0.017:0.017,0.016:0.017,0.016:0.017,0.016:0.017,0.016:0.017,0.016:0.017,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.015:0.016,18:14:24
18:16:26,26.09,27.09,0.0,200.0,27.8,99.9,0.588,0.391,  INF,0.391,-0.1,7.988,0.007,15.561:0.000,15.545:0.000,15.496:0.000,14.623:0.003,0.025:0.013,0.015:0.013,0.013:0.013,0.012:0.013,0.012:0.013,0.012:0.013,0.012:0.013,0.012:0.013,0.012:0.013,0.012:0.013,0.012:0.012,0.012:0.012,0.012:0.012,0.012:0.012,0.011:0.012,0.012:0.012,18:17:31
18:19:33,25.93,26.93,0.0,200.0,27.7,99.9,0.784,0.588,  INF,0.588,-0.1,7.466,0.004,14.375:0.000,14.352:0.000,14.271:0.000,12.664:0.003,0.016:0.009,0.009:0.009,0.008:0.009,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.007:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,18:20:38
18:22:40,25.73,26.85,0.0,200.0,27.5,99.9,0.981,0.981,  INF,0.784,-0.1,6.817,0.003,12.875:0.000,12.846:0.000,12.720:0.000,9.428:0.003,0.010:0.005,0.006:0.005,0.006:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,18:23:45
18:25:47,25.63,26.71,0.0,200.0,27.3,99.9,1.179,1.179,  INF,0.981,-0.1,6.472,0.002,12.071:0.000,12.054:0.000,11.913:0.000,6.972:0.003,0.008:0.004,0.005:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.003:0.004,0.004:0.004,0.003:0.004,0.004:0.004,0.003:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,18:26:52
18:28:53,25.47,26.59,0.0,200.0,27.2,99.9,1.575,1.377,  INF,1.179,-0.1,6.388,0.002,11.858:0.000,11.832:0.000,11.672:0.000,6.022:0.003,0.007:0.004,0.004:0.004,0.003:0.004,0.004:0.004,0.004:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,18:29:59
18:32:00,25.41,26.47,0.0,200.0,27.2,99.9,1.972,1.773,  INF,1.377,-0.1,6.577,0.002,12.295:0.000,12.286:0.000,12.163:0.000,7.979:0.003,0.008:0.005,0.005:0.005,0.005:0.004,0.004:0.005,0.004:0.004,0.004:0.005,0.004:0.005,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,18:33:06
18:35:07,25.17,26.41,0.0,200.0,27.0,99.9,3.175,3.175,  INF,2.572,-0.1,5.825,0.002,10.466:0.000,10.404:0.000,10.135:0.000,0.091:0.003,0.004:0.003,0.002:0.003,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.001:0.002,18:36:12
