Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
16:17:24,30.57,29.49,0.0,190.0,29.0,73.0,0.196,0.196,5.829,0.196,106.465,9.749,0.08,19.184:0.000,19.183:0.000,19.179:0.000,19.142:0.004,18.635:0.052,0.222:0.159,0.168:0.159,0.162:0.159,0.162:0.159,0.162:0.159,0.162:0.160,0.162:0.160,0.162:0.161,0.162:0.161,0.163:0.161,0.163:0.162,0.163:0.162,0.164:0.162,0.164:0.162,0.163:0.162,16:18:29
16:20:31,29.85,29.43,0.0,190.0,28.9,72.9,0.196,0.196,6.660,0.196,106.905,9.749,0.077,19.192:0.000,19.189:0.000,19.184:0.000,19.142:0.004,18.601:0.051,0.201:0.150,0.158:0.149,0.153:0.149,0.152:0.149,0.151:0.149,0.151:0.149,0.151:0.149,0.151:0.149,0.151:0.149,0.150:0.149,0.150:0.149,0.150:0.149,0.150:0.149,0.149:0.148,0.149:0.148,16:21:36
16:23:38,29.93,29.57,0.0,190.0,28.8,74.4,0.196,0.196,7.497,0.196,107.096,9.702,0.069,19.109:0.000,19.110:0.000,19.110:0.000,19.073:0.004,18.495:0.051,0.182:0.140,0.148:0.140,0.144:0.140,0.143:0.140,0.142:0.140,0.142:0.141,0.142:0.140,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.141:0.141,0.141:0.140,16:24:44
16:26:46,29.83,29.43,0.0,190.0,28.6,76.3,0.196,0.196,6.660,0.196,107.154,9.712,0.07,19.133:0.000,19.132:0.000,19.130:0.000,19.092:0.004,18.523:0.050,0.184:0.140,0.148:0.140,0.144:0.140,0.143:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.142:0.141,0.143:0.141,0.143:0.141,0.143:0.141,0.143:0.142,0.143:0.142,16:27:51
16:29:53,29.51,29.57,0.0,190.0,28.7,75.5,0.196,0.196,6.660,0.196,106.814,9.698,0.07,19.126:0.000,19.126:0.000,19.123:0.000,19.085:0.004,18.511:0.050,0.181:0.139,0.146:0.139,0.142:0.139,0.141:0.139,0.141:0.139,0.141:0.139,0.141:0.139,0.140:0.139,0.140:0.138,0.140:0.138,0.140:0.138,0.140:0.138,0.140:0.138,0.140:0.138,0.140:0.138,16:30:58
16:33:00,29.65,29.35,0.0,190.0,28.7,73.9,0.196,0.196,6.452,0.196,106.714,9.694,0.07,19.119:0.000,19.117:0.000,19.114:0.000,19.074:0.004,18.494:0.050,0.178:0.137,0.145:0.137,0.141:0.137,0.139:0.137,0.138:0.137,0.138:0.136,0.138:0.136,0.137:0.136,0.137:0.136,0.137:0.136,0.136:0.136,0.136:0.136,0.136:0.135,0.136:0.135,0.136:0.135,16:34:06
16:36:08,29.11,29.09,0.0,190.0,28.6,74.6,0.196,0.196,6.660,0.196,106.988,9.696,0.068,19.108:0.000,19.106:0.000,19.103:0.000,19.063:0.004,18.468:0.049,0.171:0.133,0.141:0.133,0.136:0.133,0.135:0.133,0.135:0.133,0.135:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.134:0.133,0.133:0.133,16:37:13
16:39:15,29.29,29.17,0.0,190.0,28.6,74.5,0.196,0.196,6.660,0.196,106.532,9.669,0.064,19.061:0.000,19.060:0.000,19.057:0.000,19.015:0.004,18.395:0.049,0.163:0.128,0.135:0.128,0.131:0.128,0.130:0.128,0.130:0.128,0.130:0.128,0.129:0.128,0.130:0.128,0.130:0.128,0.130:0.128,0.130:0.128,0.129:0.128,0.130:0.128,0.130:0.128,0.129:0.128,16:40:20
16:42:23,29.39,29.19,0.0,190.0,28.4,74.8,0.196,0.196,6.452,0.196,107.146,9.653,0.062,19.042:0.000,19.040:0.000,19.038:0.000,18.996:0.004,18.360:0.049,0.159:0.125,0.132:0.125,0.128:0.125,0.128:0.125,0.127:0.125,0.127:0.125,0.127:0.125,0.127:0.125,0.126:0.125,0.126:0.125,0.126:0.125,0.126:0.125,0.126:0.125,0.126:0.125,0.125:0.125,16:43:28
16:45:30,29.11,29.17,0.0,190.0,28.4,76.0,0.196,0.196,5.622,0.196,106.947,9.648,0.062,19.023:0.000,19.021:0.000,19.018:0.000,18.974:0.004,18.324:0.049,0.154:0.123,0.129:0.122,0.125:0.122,0.124:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,0.123:0.122,16:46:35
16:48:38,29.29,29.19,0.0,190.0,28.4,75.0,0.196,0.196,8.767,0.196,107.254,9.611,0.059,18.951:0.000,18.949:0.000,18.945:0.000,18.900:0.004,18.196:0.049,0.143:0.115,0.121:0.115,0.118:0.115,0.117:0.115,0.117:0.115,0.116:0.115,0.116:0.115,0.116:0.115,0.116:0.115,0.115:0.115,0.115:0.114,0.115:0.114,0.115:0.114,0.115:0.114,0.115:0.114,16:49:43
16:51:45,29.11,29.03,0.0,190.0,28.5,75.8,0.196,0.196,8.554,0.196,107.362,9.63,0.058,18.969:0.000,18.969:0.000,18.967:0.000,18.924:0.004,18.227:0.048,0.144:0.116,0.122:0.116,0.119:0.116,0.118:0.116,0.117:0.116,0.118:0.116,0.117:0.116,0.117:0.116,0.117:0.116,0.116:0.116,0.117:0.116,0.116:0.116,0.116:0.115,0.116:0.115,0.115:0.115,16:52:50
16:54:52,28.63,28.85,0.0,190.0,28.4,74.8,0.196,0.196,7.287,0.196,106.731,9.611,0.057,18.951:0.000,18.950:0.000,18.948:0.000,18.903:0.004,18.181:0.048,0.139:0.112,0.118:0.113,0.115:0.112,0.114:0.112,0.114:0.112,0.114:0.112,0.113:0.112,0.113:0.112,0.113:0.112,0.113:0.112,0.112:0.111,0.112:0.111,0.111:0.111,0.112:0.111,0.111:0.111,16:55:57
16:58:00,28.27,28.89,0.0,190.0,28.4,76.0,0.196,0.196,6.244,0.196,106.997,9.605,0.055,18.925:0.000,18.923:0.000,18.918:0.000,18.870:0.004,18.104:0.048,0.132:0.108,0.113:0.107,0.110:0.107,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,0.109:0.108,16:59:05
17:01:07,28.63,28.83,0.0,190.0,28.4,75.5,0.196,0.196,10.700,0.196,107.088,9.568,0.051,18.850:0.000,18.849:0.000,18.846:0.000,18.797:0.004,17.970:0.048,0.124:0.102,0.106:0.102,0.104:0.102,0.103:0.102,0.103:0.102,0.103:0.102,0.102:0.102,0.102:0.102,0.102:0.101,0.102:0.101,0.102:0.101,0.102:0.101,0.102:0.101,0.102:0.101,0.102:0.101,17:02:12
17:04:14,28.27,28.75,0.0,190.0,28.4,76.5,0.196,0.196,10.267,0.196,106.665,9.57,0.051,18.856:0.000,18.858:0.000,18.858:0.000,18.813:0.004,17.994:0.048,0.124:0.102,0.107:0.103,0.105:0.103,0.105:0.103,0.105:0.103,0.104:0.103,0.104:0.103,0.104:0.103,0.104:0.103,0.104:0.103,0.104:0.104,0.104:0.103,0.104:0.103,0.104:0.104,0.104:0.103,17:05:20
17:07:22,28.23,28.75,0.0,190.0,28.4,77.4,0.196,0.196,9.193,0.196,106.947,9.551,0.049,18.812:0.000,18.811:0.000,18.807:0.000,18.756:0.004,17.873:0.048,0.117:0.097,0.102:0.097,0.100:0.098,0.099:0.097,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.098:0.098,0.099:0.098,0.099:0.098,17:08:27
17:10:29,28.19,28.75,0.0,190.0,28.3,77.0,0.196,0.196,9.836,0.196,106.723,9.566,0.05,18.840:0.000,18.837:0.000,18.832:0.000,18.780:0.004,17.912:0.048,0.119:0.098,0.102:0.098,0.100:0.098,0.099:0.098,0.099:0.098,0.098:0.098,0.098:0.097,0.098:0.097,0.097:0.097,0.097:0.097,0.097:0.097,0.097:0.097,0.097:0.097,0.097:0.097,0.097:0.096,17:11:35
17:13:37,27.67,28.53,0.0,190.0,28.4,76.9,0.196,0.196,9.407,0.196,106.382,9.459,0.041,18.615:0.000,18.611:0.000,18.602:0.000,18.535:0.004,17.312:0.048,0.094:0.080,0.084:0.080,0.081:0.079,0.080:0.079,0.080:0.079,0.080:0.079,0.079:0.078,0.079:0.078,0.079:0.078,0.078:0.078,0.078:0.077,0.078:0.077,0.077:0.077,0.077:0.077,0.077:0.076,17:14:42
17:16:44,27.59,28.47,0.0,190.0,28.3,77.4,0.196,0.196,10.483,0.196,107.163,9.335,0.034,18.384:0.000,18.381:0.000,18.376:0.000,18.299:0.004,16.469:0.047,0.077:0.066,0.069:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.067:0.066,0.066:0.066,0.067:0.066,0.067:0.066,17:17:49
17:19:52,27.41,28.47,0.0,190.0,28.1,77.7,0.196,0.196,14.450,0.196,107.113,9.314,0.031,18.336:0.000,18.334:0.000,18.329:0.000,18.247:0.003,16.146:0.047,0.072:0.063,0.065:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.063,0.063:0.064,0.064:0.064,17:20:57
17:22:59,27.05,28.47,0.0,190.0,28.0,78.2,0.196,0.196,13.333,0.196,107.237,9.337,0.032,18.343:0.000,18.342:0.000,18.336:0.000,18.253:0.003,16.124:0.047,0.072:0.062,0.064:0.062,0.063:0.062,0.063:0.062,0.063:0.062,0.063:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.062,0.062:0.061,0.062:0.061,0.062:0.061,0.062:0.061,0.061:0.061,17:24:04
17:26:06,26.79,28.33,0.0,190.0,27.9,79.3,0.196,0.196,6.036,0.196,108.325,9.279,0.028,18.232:0.000,18.227:0.000,18.218:0.000,18.121:0.003,15.136:0.046,0.063:0.056,0.057:0.055,0.056:0.055,0.055:0.055,0.054:0.054,0.054:0.054,0.054:0.054,0.054:0.053,0.054:0.053,0.053:0.053,0.053:0.053,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,17:27:12
17:29:14,26.53,28.25,0.0,190.0,27.8,80.6,0.196,0.196,6.452,0.196,107.835,9.184,0.024,18.036:0.000,18.034:0.000,18.027:0.000,17.918:0.003,12.200:0.045,0.055:0.048,0.050:0.048,0.049:0.048,0.049:0.048,0.049:0.048,0.049:0.048,0.049:0.048,0.049:0.048,0.048:0.048,0.049:0.048,0.049:0.048,0.048:0.048,0.049:0.048,0.048:0.048,0.049:0.048,17:30:19
17:32:21,26.31,28.25,0.0,190.0,27.8,80.4,0.196,0.196,9.621,0.196,108.233,9.176,0.024,17.999:0.000,17.997:0.000,17.990:0.000,17.875:0.003,10.212:0.045,0.053:0.046,0.048:0.046,0.047:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.046:0.046,0.045:0.046,17:33:26
17:35:28,25.91,27.91,0.0,190.0,27.7,81.0,0.196,0.196,7.287,0.196,107.785,9.157,0.023,17.969:0.000,17.967:0.000,17.961:0.000,17.844:0.003,6.786:0.044,0.051:0.045,0.046:0.045,0.045:0.045,0.045:0.044,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.044,0.045:0.044,0.045:0.044,0.045:0.044,0.044:0.044,0.045:0.044,0.045:0.044,0.045:0.044,17:36:34
17:38:36,25.61,27.95,0.0,190.0,27.5,81.3,0.196,0.196,11.352,0.196,107.794,9.153,0.022,17.950:0.000,17.948:0.000,17.941:0.000,17.821:0.003,4.884:0.043,0.050:0.043,0.045:0.043,0.045:0.043,0.044:0.043,0.044:0.043,0.044:0.043,0.043:0.043,0.044:0.043,0.044:0.043,0.044:0.043,0.043:0.043,0.043:0.043,0.044:0.043,0.044:0.043,0.044:0.043,17:39:41
17:41:43,25.59,27.93,0.0,190.0,27.4,81.5,0.196,0.196,13.779,0.196,107.794,9.145,0.021,17.934:0.000,17.930:0.000,17.923:0.000,17.801:0.003,3.508:0.042,0.049:0.043,0.044:0.043,0.043:0.043,0.043:0.043,0.043:0.043,0.043:0.043,0.043:0.043,0.042:0.043,0.042:0.043,0.042:0.043,0.042:0.043,0.042:0.043,0.042:0.043,0.042:0.043,0.042:0.042,17:42:48
17:44:50,25.67,27.95,0.0,190.0,27.3,82.4,0.196,0.196,9.621,0.196,107.852,9.139,0.02,17.880:0.000,17.877:0.000,17.869:0.000,17.740:0.003,0.828:0.041,0.047:0.041,0.042:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,17:45:56
17:47:58,25.55,27.93,0.0,190.0,27.2,82.1,0.196,0.196,7.287,0.196,107.818,9.096,0.019,17.790:0.000,17.786:0.000,17.778:0.000,17.640:0.003,0.257:0.038,0.044:0.038,0.040:0.038,0.039:0.038,0.039:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,0.038:0.038,17:49:03
17:51:05,25.37,27.85,0.0,190.0,27.2,82.5,0.196,0.196,6.869,0.196,107.827,9.044,0.019,17.671:0.000,17.666:0.000,17.656:0.000,17.502:0.003,0.149:0.035,0.040:0.035,0.037:0.035,0.036:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.036:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.035:0.035,0.035:0.034,17:52:10
17:54:12,25.53,27.79,0.0,190.0,27.2,82.0,0.196,0.196,8.554,0.196,107.802,8.957,0.017,17.468:0.000,17.463:0.000,17.449:0.000,17.266:0.003,0.097:0.031,0.035:0.031,0.032:0.031,0.031:0.031,0.031:0.031,0.031:0.031,0.030:0.031,0.031:0.031,0.030:0.031,0.031:0.030,0.030:0.030,0.030:0.030,0.030:0.030,0.030:0.030,0.030:0.030,0.030:0.030,17:55:17
17:57:20,25.37,27.73,0.0,190.0,27.2,82.2,0.196,0.196,7.287,0.196,107.827,8.869,0.015,17.281:0.000,17.276:0.000,17.263:0.000,17.052:0.003,0.076:0.028,0.032:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.027,0.027:0.028,0.027:0.027,0.028:0.027,0.028:0.027,0.027:0.027,0.027:0.027,17:58:25
18:00:27,25.29,27.81,0.0,190.0,27.1,81.8,0.196,0.196,11.789,0.196,107.843,8.764,0.013,17.040:0.000,17.033:0.000,17.012:0.000,16.746:0.003,0.059:0.024,0.027:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.023,0.024:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,18:01:32
18:03:34,25.01,27.47,0.0,190.0,27.1,82.1,0.196,0.196,13.556,0.196,108.101,8.547,0.01,16.592:0.000,16.583:0.000,16.560:0.000,16.173:0.003,0.042:0.019,0.020:0.019,0.019:0.019,0.019:0.019,0.018:0.019,0.019:0.019,0.018:0.019,0.019:0.019,0.018:0.019,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,18:04:39
18:06:41,24.95,27.47,0.0,190.0,27.0,82.3,0.196,0.391,10.267,0.196,107.81,8.328,0.008,16.102:0.000,16.089:0.000,16.054:0.000,15.474:0.003,0.032:0.015,0.016:0.015,0.015:0.015,0.015:0.015,0.015:0.015,0.014:0.015,0.015:0.015,0.014:0.015,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,18:07:46
18:09:48,24.75,27.41,0.0,190.0,26.9,81.7,0.391,0.391,8.980,0.391,107.993,8.025,0.006,15.405:0.000,15.392:0.000,15.346:0.000,14.448:0.003,0.023:0.011,0.012:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,18:10:54
18:12:56,24.41,27.21,0.0,190.0,26.9,81.6,0.391,0.391,9.193,0.391,107.818,7.631,0.004,14.561:0.000,14.548:0.000,14.485:0.000,13.122:0.003,0.016:0.009,0.009:0.009,0.008:0.009,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.007:0.008,0.007:0.008,18:14:01
18:16:03,24.35,27.29,0.0,190.0,26.8,81.3,0.588,0.588,9.407,0.391,108.009,7.285,0.003,13.762:0.000,13.743:0.000,13.659:0.000,11.671:0.003,0.013:0.007,0.006:0.007,0.006:0.007,0.006:0.007,0.006:0.007,0.006:0.007,0.006:0.007,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,18:17:09
18:19:10,24.05,27.15,0.0,190.0,26.8,82.5,0.588,0.784,15.352,0.588,108.424,6.829,0.002,12.730:0.000,12.710:0.000,12.594:0.000,9.325:0.003,0.009:0.005,0.005:0.005,0.005:0.005,0.004:0.005,0.005:0.005,0.004:0.005,0.005:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,18:20:16
18:22:18,23.75,27.09,0.0,190.0,26.8,82.9,0.784,0.981,10.267,0.784,108.383,6.322,0.002,11.499:0.000,11.477:0.000,11.313:0.000,4.957:0.003,0.006:0.003,0.003:0.003,0.003:0.003,0.003:0.003,0.003:0.003,0.003:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.003:0.003,0.002:0.003,0.002:0.003,0.003:0.003,0.002:0.003,0.002:0.003,18:23:23
18:25:25,23.75,27.03,0.0,190.0,26.8,82.4,0.981,1.179,10.267,0.981,108.582,5.845,0.001,10.383:0.000,10.361:0.000,10.147:0.000,0.132:0.002,0.005:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,18:26:30
18:28:32,23.71,26.99,0.0,190.0,26.7,81.8,1.377,1.773,12.008,1.377,108.64,5.21,0.001,8.842:0.000,8.808:0.000,8.480:0.000,0.035:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.001,0.001:0.002,0.001:0.001,0.001:0.001,18:29:37
18:31:39,23.57,27.03,0.0,190.0,26.7,81.9,2.172,2.572,16.490,1.972,108.624,4.54,0.001,7.152:0.000,7.118:0.000,6.639:0.000,0.017:0.001,0.002:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,18:32:45
18:34:47,23.69,26.91,0.0,190.0,26.6,82.6,3.376,3.984,16.262,3.175,108.59,3.847,0.001,5.449:0.000,5.400:0.000,4.685:0.000,0.010:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.000,18:35:52
18:37:54,23.59,26.87,0.0,190.0,26.6,82.8,6.036,7.708,24.070,5.829,108.615,2.859,0.0,3.148:0.000,3.074:0.000,1.945:0.000,0.004:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:38:59
18:41:01,23.39,26.79,0.0,190.0,26.5,83.6,13.111,17.179,41.225,12.669,109.761,1.788,0.0,1.316:0.000,1.240:0.000,0.065:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:42:07
18:44:09,23.39,26.65,0.0,190.0,26.4,85.8,27.303,36.763,74.899,26.298,108.748,1.085,0.0,0.586:0.000,0.514:0.000,0.014:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:45:14
18:47:17,23.15,26.71,0.0,190.0,26.4,85.5,55.044,76.383,146.531,53.465,108.657,0.629,0.0,0.267:0.000,0.198:0.000,0.005:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:48:22
18:50:24,23.11,26.65,0.0,190.0,26.3,86.8,102.511,144.781,255.111,100.293,109.097,0.382,0.0,0.136:0.000,0.074:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:51:29
