Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
16:00:08,38.55,36.55,0.0,190.0,35.6,68.9,0.196,0.196,  INF,0.196,302.289,9.947,0.191,19.572:0.000,19.568:0.000,19.563:0.000,19.538:0.005,19.281:0.058,18.048:0.234,0.431:0.375,0.388:0.373,0.380:0.371,0.379:0.372,0.379:0.373,0.379:0.373,0.377:0.372,0.375:0.370,0.375:0.370,0.375:0.370,0.374:0.369,0.373:0.368,0.372:0.368,0.374:0.369,16:01:13
16:03:16,37.83,34.15,0.0,190.0,36.3,66.7,0.196,0.196,  INF,0.196,302.829,9.465,0.084,18.625:0.000,18.624:0.000,18.617:0.000,18.570:0.005,17.987:0.058,0.216:0.162,0.170:0.161,0.165:0.161,0.163:0.160,0.162:0.160,0.162:0.159,0.161:0.159,0.160:0.158,0.160:0.158,0.159:0.158,0.159:0.157,0.158:0.157,0.158:0.157,0.158:0.156,0.158:0.156,16:04:22
16:06:25,35.93,32.39,0.0,190.0,35.2,67.8,0.196,0.196,  INF,0.196,300.637,9.424,0.067,18.529:0.000,18.526:0.000,18.516:0.000,18.460:0.005,17.712:0.057,0.160:0.130,0.136:0.129,0.132:0.129,0.130:0.128,0.128:0.127,0.128:0.126,0.127:0.125,0.126:0.125,0.125:0.124,0.124:0.123,0.123:0.122,0.123:0.122,0.122:0.121,0.121:0.120,0.120:0.119,16:07:30
16:09:33,34.31,31.67,0.0,190.0,34.1,70.2,0.196,0.196,  INF,0.196,299.948,9.257,0.047,18.200:0.000,18.195:0.000,18.187:0.000,18.110:0.005,16.817:0.056,0.106:0.091,0.094:0.090,0.092:0.090,0.091:0.090,0.090:0.089,0.089:0.089,0.089:0.088,0.089:0.088,0.088:0.087,0.088:0.087,0.087:0.086,0.087:0.086,0.086:0.086,0.086:0.085,0.086:0.085,16:10:38
16:12:42,32.83,30.97,0.0,190.0,33.4,71.6,0.196,0.196,  INF,0.196,297.3,9.147,0.035,17.971:0.000,17.969:0.000,17.963:0.000,17.866:0.005,15.501:0.055,0.080:0.069,0.072:0.069,0.071:0.069,0.070:0.069,0.070:0.069,0.069:0.069,0.069:0.069,0.069:0.069,0.069:0.068,0.069:0.068,0.069:0.068,0.068:0.068,0.068:0.068,0.068:0.068,0.068:0.068,16:13:47
16:15:50,31.53,30.65,0.0,200.0,32.5,74.5,0.196,0.391,  INF,0.196,296.836,9.114,0.031,17.909:0.000,17.907:0.000,17.900:0.000,17.792:0.004,14.327:0.054,0.070:0.062,0.064:0.062,0.063:0.062,0.062:0.062,0.062:0.061,0.062:0.061,0.062:0.061,0.062:0.061,0.062:0.061,0.061:0.061,0.061:0.061,0.061:0.061,0.061:0.061,0.061:0.061,0.061:0.061,16:16:55
16:18:58,30.81,30.03,0.0,190.0,31.8,77.1,0.196,0.391,  INF,0.391,297.641,9.1,0.029,17.874:0.000,17.872:0.000,17.866:0.000,17.749:0.004,12.914:0.053,0.065:0.057,0.059:0.057,0.058:0.057,0.058:0.057,0.058:0.057,0.058:0.057,0.058:0.057,0.057:0.057,0.058:0.057,0.058:0.057,0.058:0.057,0.058:0.057,0.057:0.057,0.057:0.057,0.057:0.057,16:20:03
16:22:06,30.23,30.03,0.0,190.0,31.1,79.8,0.196,0.391,  INF,0.391,299.459,9.114,0.03,17.928:0.000,17.930:0.000,17.925:0.000,17.814:0.004,13.458:0.052,0.066:0.058,0.060:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.058:0.058,0.059:0.059,16:23:12
16:25:15,29.99,29.77,0.0,190.0,30.6,82.5,0.196,0.391,  INF,0.196,301.816,9.232,0.033,18.165:0.000,18.169:0.000,18.169:0.000,18.081:0.004,15.768:0.052,0.077:0.067,0.069:0.067,0.068:0.067,0.068:0.068,0.068:0.068,0.068:0.068,0.068:0.068,0.068:0.068,0.068:0.068,0.069:0.068,0.068:0.068,0.069:0.069,0.070:0.069,0.070:0.069,0.070:0.069,16:26:20
16:28:23,29.29,28.91,0.0,190.0,30.3,83.3,0.196,0.196,  INF,0.196,304.439,9.333,0.037,18.378:0.000,18.378:0.000,18.375:0.000,18.296:0.004,16.563:0.052,0.085:0.074,0.077:0.074,0.075:0.074,0.075:0.074,0.075:0.074,0.074:0.074,0.074:0.073,0.074:0.074,0.074:0.073,0.074:0.073,0.074:0.073,0.074:0.073,0.074:0.073,0.074:0.073,0.073:0.073,16:29:28
