Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
17:54:04,24.65,25.87,0.0,200.0,26.3,99.9,1.575,3.376,9552.381,2.572,307.876,5.806,0.002,10.251:0.000,10.208:0.000,9.951:0.000,0.080:0.002,0.004:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,17:55:09
17:57:12,24.45,26.03,0.0,200.0,26.4,99.9,2.172,4.595,10578.947,3.579,311.569,5.152,0.001,8.579:0.000,8.538:0.000,8.166:0.000,0.029:0.002,0.002:0.002,0.001:0.002,0.001:0.001,0.001:0.001,0.001:0.002,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,0.001:0.001,17:58:17
18:00:21,24.47,25.85,0.0,200.0,26.2,99.9,2.372,6.036,10040.000,4.595,313.827,4.707,0.001,7.446:0.000,7.405:0.000,6.927:0.000,0.019:0.001,0.002:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,18:01:26
18:03:29,24.83,25.73,0.0,190.0,26.1,99.9,3.175,8.98,11177.778,6.66,315.761,3.919,0.0,5.457:0.000,5.386:0.000,4.621:0.000,0.009:0.000,0.001:0.000,0.000:0.000,0.000:0.001,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:04:34
18:06:37,25.23,25.63,0.0,190.0,26.0,99.9,3.984,14.675,14428.572,10.7,317.405,2.931,0.0,3.191:0.000,3.114:0.000,1.999:0.000,0.004:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:07:42
18:09:46,25.47,25.73,0.0,190.0,26.2,99.9,5.005,24.07,15553.847,17.641,317.961,1.959,0.0,1.524:0.000,1.446:0.000,0.159:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:10:51
18:12:54,25.61,25.69,0.375,200.0,26.2,99.9,5.829,37.037,14428.572,26.549,319.165,1.155,0.0,0.641:0.000,0.566:0.000,0.015:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:13:59
18:16:02,25.59,25.75,0.0,200.0,26.4,99.9,6.452,50.98,13453.334,35.402,320.343,0.608,0.0,0.255:0.000,0.184:0.000,0.004:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:17:08
18:19:11,25.87,25.87,0.0,200.0,26.4,99.9,6.869,61.893,14428.572,41.795,322.518,0.27,0.0,0.083:0.000,0.033:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:20:16
18:22:19,25.99,26.09,0.0,200.0,26.4,99.9,6.869,66.667,15553.847,43.81,324.452,0.171,0.0,0.041:0.000,0.014:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:23:24
18:25:27,26.27,26.21,0.0,200.0,26.5,99.9,6.869,68.766,18418.182,44.976,324.402,0.14,0.0,0.028:0.000,0.009:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:26:32
18:28:35,26.23,26.23,0.0,200.0,26.6,99.9,6.869,70.899,22555.557,45.269,325.614,0.124,0.0,0.023:0.000,0.006:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:29:41
18:31:44,26.37,26.37,0.0,190.0,26.7,99.9,6.869,72.34,25400.000,45.269,326.378,0.118,0.0,0.019:0.000,0.006:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:32:49
18:34:52,26.31,26.27,0.0,200.0,26.8,99.9,6.869,73.797,25400.000,45.269,327.914,0.115,0.0,0.019:0.000,0.006:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:35:57
18:38:00,26.17,26.09,0.0,200.0,26.8,99.9,6.869,74.899,33933.336,45.564,329.275,0.113,0.0,0.018:0.000,0.005:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:39:05
18:41:09,26.43,26.11,0.0,200.0,26.8,99.9,6.869,76.757,33933.336,45.858,328.968,0.105,0.0,0.015:0.000,0.005:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:42:14
18:44:18,26.31,25.99,0.0,200.0,26.8,99.9,7.078,77.883,33933.336,45.858,329.209,0.101,0.0,0.014:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:45:23
18:47:26,26.29,25.97,0.0,190.0,26.8,99.9,7.078,79.019,33933.336,46.154,329.3,0.099,0.0,0.013:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:48:31
18:50:35,26.29,26.11,0.0,190.0,26.9,99.9,7.078,80.933,40760.000,46.154,329.358,0.097,0.0,0.012:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:51:40
18:53:43,26.11,25.99,0.0,200.0,26.8,99.9,7.078,81.706,51000.000,46.154,329.441,0.095,0.0,0.011:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:54:48
18:56:51,25.99,26.11,0.0,190.0,26.8,99.9,7.078,82.873,51000.000,46.45,328.951,0.097,0.0,0.011:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:57:56
18:59:59,25.97,26.05,0.0,190.0,26.8,99.9,7.078,83.657,40760.000,46.45,329.491,0.095,0.0,0.011:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,19:01:05
