Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
17:10:08,30.09,30.15,0.0,190.0,30.9,71.2,0.196,0.391,  INF,0.196,242.299,9.153,0.03,18.064:0.000,18.060:0.000,18.052:0.000,17.940:0.004,14.436:0.053,0.069:0.061,0.063:0.061,0.061:0.060,0.061:0.060,0.060:0.060,0.060:0.060,0.060:0.060,0.060:0.060,0.060:0.060,0.060:0.059,0.060:0.059,0.059:0.059,0.059:0.059,0.059:0.059,0.059:0.059,17:11:13
17:13:16,29.71,29.77,0.0,190.0,30.8,71.6,0.196,0.391,  INF,0.196,243.204,9.063,0.028,17.909:0.000,17.905:0.000,17.896:0.000,17.768:0.004,9.351:0.052,0.060:0.053,0.054:0.053,0.054:0.053,0.054:0.053,0.053:0.053,0.053:0.053,0.053:0.053,0.053:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.052,0.052:0.051,17:14:21
17:16:25,29.37,29.51,0.0,200.0,30.6,72.5,0.196,0.391,  INF,0.391,243.81,8.972,0.023,17.718:0.000,17.715:0.000,17.706:0.000,17.554:0.004,0.253:0.046,0.052:0.046,0.047:0.046,0.046:0.046,0.046:0.046,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,0.045:0.045,17:17:30
17:19:33,29.15,29.29,0.0,190.0,30.5,72.5,0.196,0.391,  INF,0.391,244.574,8.924,0.021,17.628:0.000,17.626:0.000,17.616:0.000,17.450:0.004,0.154:0.042,0.047:0.042,0.043:0.042,0.042:0.042,0.042:0.042,0.041:0.042,0.041:0.042,0.041:0.042,0.041:0.042,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,0.041:0.041,17:20:38
17:22:41,28.79,29.09,0.0,190.0,30.4,73.0,0.196,0.391,  INF,0.391,245.105,8.871,0.02,17.529:0.000,17.528:0.000,17.517:0.000,17.336:0.004,0.118:0.039,0.044:0.039,0.040:0.039,0.040:0.039,0.039:0.039,0.039:0.039,0.038:0.039,0.038:0.039,0.039:0.039,0.038:0.039,0.039:0.039,0.039:0.039,0.038:0.038,0.038:0.038,0.038:0.038,0.039:0.038,17:23:46
17:25:49,28.53,28.95,0.0,190.0,30.0,73.7,0.391,0.391,  INF,0.391,246.309,8.848,0.019,17.458:0.000,17.454:0.000,17.444:0.000,17.248:0.004,0.101:0.036,0.041:0.036,0.037:0.036,0.037:0.036,0.037:0.036,0.037:0.036,0.036:0.036,0.036:0.036,0.036:0.036,0.037:0.036,0.036:0.036,0.036:0.036,0.036:0.036,0.036:0.036,0.036:0.036,0.035:0.036,17:26:54
17:28:58,28.27,28.83,0.0,200.0,29.8,74.3,0.391,0.588,  INF,0.391,247.38,8.739,0.016,17.268:0.000,17.264:0.000,17.250:0.000,17.017:0.004,0.077:0.032,0.036:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.032,0.032:0.031,0.032:0.031,0.031:0.031,0.032:0.031,0.031:0.031,0.031:0.031,17:30:03
17:32:06,28.07,28.57,0.0,190.0,29.7,76.0,0.391,0.588,  INF,0.391,248.807,8.685,0.015,17.143:0.000,17.141:0.000,17.126:0.000,16.865:0.004,0.067:0.029,0.032:0.029,0.030:0.029,0.029:0.029,0.029:0.029,0.029:0.029,0.028:0.029,0.028:0.029,0.029:0.029,0.029:0.029,0.028:0.029,0.028:0.029,0.029:0.029,0.028:0.029,0.028:0.029,0.028:0.029,17:33:11
17:35:14,27.93,28.43,0.0,190.0,29.5,76.7,0.391,0.588,  INF,0.391,250.625,8.623,0.014,17.016:0.000,17.013:0.000,16.998:0.000,16.705:0.004,0.059:0.027,0.030:0.027,0.028:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.026:0.027,0.027:0.027,0.026:0.026,0.026:0.026,0.026:0.026,0.026:0.026,0.026:0.026,17:36:19
17:38:23,27.75,28.31,0.0,190.0,29.3,76.6,0.391,0.588,  INF,0.391,252.659,8.545,0.012,16.849:0.000,16.844:0.000,16.825:0.000,16.483:0.004,0.051:0.024,0.027:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.024,0.024:0.023,0.024:0.023,17:39:28
17:41:31,27.61,28.23,0.0,190.0,29.1,77.1,0.391,0.588,  INF,0.588,253.099,8.438,0.01,16.607:0.000,16.602:0.000,16.580:0.000,16.160:0.004,0.043:0.021,0.024:0.021,0.021:0.021,0.021:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.021:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,0.020:0.021,17:42:36
17:44:39,27.29,28.11,0.0,190.0,29.0,77.8,0.391,0.588,  INF,0.588,254.717,8.349,0.01,16.414:0.000,16.409:0.000,16.383:0.000,15.888:0.004,0.038:0.019,0.021:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.019:0.019,0.018:0.019,17:45:44
17:47:48,27.21,27.87,0.0,200.0,28.9,78.3,0.588,0.784,  INF,0.588,256.236,8.231,0.009,16.157:0.000,16.150:0.000,16.119:0.000,15.500:0.004,0.032:0.017,0.019:0.017,0.017:0.017,0.016:0.017,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.016:0.016,0.015:0.016,0.016:0.016,0.016:0.016,0.015:0.016,17:48:53
17:50:56,26.97,27.53,0.0,200.0,28.7,79.0,0.588,0.784,  INF,0.784,258.22,8.085,0.007,15.773:0.000,15.764:0.000,15.723:0.000,14.883:0.004,0.027:0.014,0.015:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.014:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.014:0.014,0.013:0.014,17:52:01
17:54:04,26.71,27.61,0.0,200.0,28.6,82.8,0.588,0.981,  INF,0.784,263.666,7.85,0.006,15.244:0.000,15.231:0.000,15.174:0.000,13.989:0.004,0.021:0.011,0.012:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,0.011:0.011,17:55:09
17:57:12,26.53,27.35,0.0,190.0,28.4,85.6,0.784,1.179,  INF,0.981,267.625,7.536,0.004,14.494:0.000,14.476:0.000,14.396:0.000,12.628:0.004,0.015:0.009,0.010:0.009,0.008:0.009,0.008:0.008,0.008:0.009,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.008:0.008,0.007:0.008,0.008:0.008,0.007:0.008,17:58:17
18:00:21,26.41,27.31,0.0,190.0,28.2,87.6,0.981,1.575,  INF,1.179,272.149,7.161,0.003,13.603:0.000,13.582:0.000,13.475:0.000,10.712:0.004,0.011:0.007,0.007:0.007,0.006:0.007,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,0.006:0.006,18:01:26
18:03:29,26.23,27.09,0.0,190.0,28.0,89.3,1.179,1.972,  INF,1.575,276.175,6.746,0.002,12.618:0.000,12.593:0.000,12.447:0.000,7.671:0.004,0.008:0.005,0.005:0.005,0.005:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.005,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,0.004:0.004,18:04:34
18:06:37,26.17,26.99,0.0,190.0,27.8,90.5,1.575,2.572,  INF,2.172,279.445,6.212,0.002,11.329:0.000,11.289:0.000,11.065:0.000,0.262:0.003,0.006:0.003,0.003:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,0.002:0.003,18:07:42
18:09:46,26.05,26.99,0.0,190.0,27.8,91.3,2.172,4.187,  INF,3.175,283.421,5.41,0.001,9.365:0.000,9.310:0.000,8.930:0.000,0.032:0.002,0.003:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.001:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,18:10:51
18:12:54,25.87,26.61,0.0,200.0,27.7,92.2,3.175,6.66,  INF,5.005,285.339,4.599,0.001,7.305:0.000,7.240:0.000,6.620:0.000,0.015:0.001,0.002:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.000:0.001,0.001:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.001:0.001,0.000:0.001,18:13:59
18:16:02,25.79,26.79,0.0,190.0,27.5,93.2,4.595,12.448,  INF,8.767,287.622,3.572,0.0,4.718:0.000,4.633:0.000,3.528:0.000,0.006:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:17:07
18:19:11,25.75,26.73,0.0,200.0,27.4,94.6,6.66,26.298,  INF,16.262,292.013,2.467,0.0,2.324:0.000,2.222:0.000,0.641:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:20:16
18:22:19,25.69,26.67,0.0,190.0,27.3,95.5,8.98,63.578,  INF,29.854,295.408,1.322,0.0,0.782:0.000,0.686:0.000,0.015:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:23:24
18:25:28,25.55,26.61,0.0,200.0,27.3,96.4,10.267,138.512,  INF,44.391,296.487,0.693,0.0,0.298:0.000,0.208:0.000,0.004:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:26:33
18:28:36,25.53,26.35,0.0,190.0,27.2,97.3,10.917,257.143,  INF,54.41,298.454,0.39,0.0,0.134:0.000,0.057:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:29:42
18:31:45,25.41,26.43,0.0,200.0,27.0,98.7,11.134,420.606,  INF,60.229,301.393,0.229,0.0,0.062:0.000,0.019:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:32:50
18:34:54,25.29,26.31,0.0,190.0,26.9,99.9,11.352,600.0,  INF,62.901,303.792,0.144,0.0,0.028:0.000,0.007:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:35:59
18:38:02,25.19,26.21,0.0,190.0,26.9,99.9,11.352,752.558,  INF,64.599,306.157,0.105,0.0,0.015:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:39:07
18:41:11,25.13,26.31,0.0,190.0,26.8,99.9,11.352,866.667,  INF,64.942,309.411,0.087,0.0,0.008:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:42:16
18:44:19,25.01,26.15,0.0,190.0,26.7,99.9,11.352,950.562,  INF,65.285,311.462,0.076,0.0,0.004:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:45:24
18:47:28,24.93,26.09,0.0,190.0,26.6,99.9,11.57,990.698,  INF,65.285,313.221,0.072,0.0,0.003:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:48:33
18:50:37,24.81,25.99,0.0,190.0,26.6,99.9,11.57,1033.735,  INF,64.942,315.429,0.07,0.0,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:51:42
18:53:45,24.81,25.93,0.0,190.0,26.5,99.9,11.57,1026.347,  INF,65.285,317.264,0.07,0.0,0.002:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:54:50
18:56:53,24.63,25.69,0.0,190.0,26.4,99.9,11.57,1064.198,  INF,65.285,319.555,0.068,0.0,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:57:58
19:00:01,24.69,25.69,0.0,190.0,26.4,99.9,11.57,1088.05,  INF,65.629,321.97,0.068,0.0,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,19:01:06
