Started,Panel Temp(°C),Floor Temp(°C),Wind Speed(m/s),Irradience(W/m2),Ambient Temp(°C),Ambient Hum(%),North LDR(kΩ),East LDR(kΩ),South LDR(kΩ),West LDR(kΩ),Dust(µg/m3),Voc(V),Isc(A),IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12,IV13,IV14,IV15,IV16,IV17,IV18,IV19,IV20,Ended
17:39:55,28.13,27.75,0.0,190.0,28.5,90.7,0.391,0.588,  INF,0.588,320.692,8.66,0.014,17.064:0.000,17.064:0.000,17.053:0.000,16.800:0.004,0.067:0.029,0.032:0.029,0.029:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,0.028:0.029,17:41:00
17:43:03,27.93,27.95,0.0,190.0,28.4,90.8,0.391,0.588,  INF,0.588,321.364,8.646,0.014,17.045:0.000,17.041:0.000,17.025:0.000,16.759:0.004,0.065:0.028,0.031:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.028,0.028:0.027,0.028:0.027,0.028:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,0.027:0.027,17:44:08
17:46:11,27.63,27.75,0.0,200.0,28.3,91.1,0.588,0.588,  INF,0.588,322.053,8.51,0.012,16.749:0.000,16.743:0.000,16.721:0.000,16.372:0.004,0.050:0.023,0.025:0.023,0.024:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.023:0.023,0.022:0.023,0.022:0.023,0.022:0.022,0.022:0.022,0.022:0.022,0.022:0.022,17:47:16
17:49:20,27.49,27.61,0.0,190.0,28.1,91.1,0.588,0.784,  INF,0.784,322.609,8.3,0.01,16.302:0.000,16.294:0.000,16.264:0.000,15.748:0.004,0.037:0.018,0.020:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.018:0.018,0.017:0.018,0.018:0.018,0.017:0.018,0.017:0.018,0.017:0.017,0.017:0.017,0.017:0.017,0.017:0.017,0.017:0.017,17:50:25
17:52:29,27.23,27.49,0.0,190.0,28.0,91.7,0.784,0.981,  INF,0.784,323.124,8.023,0.007,15.698:0.000,15.685:0.000,15.639:0.000,14.796:0.004,0.026:0.014,0.015:0.014,0.014:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.013:0.014,0.013:0.013,0.013:0.013,0.013:0.013,0.013:0.013,0.013:0.013,0.012:0.013,0.013:0.013,0.012:0.013,0.012:0.013,17:53:34
17:55:37,27.03,27.23,0.0,190.0,27.9,92.2,0.784,1.179,  INF,0.981,324.344,7.685,0.005,14.937:0.000,14.920:0.000,14.856:0.000,13.500:0.004,0.019:0.010,0.011:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.010:0.010,0.009:0.010,0.010:0.010,17:56:42
17:58:46,26.85,27.25,0.0,190.0,27.8,92.2,0.981,1.377,  INF,1.179,324.394,7.409,0.004,14.274:0.000,14.257:0.000,14.173:0.000,12.251:0.004,0.015:0.008,0.009:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,0.007:0.008,17:59:51
18:01:54,26.61,27.11,0.0,190.0,27.7,93.1,1.179,1.773,  INF,1.575,326.171,6.932,0.003,13.141:0.000,13.111:0.000,12.980:0.000,9.471:0.004,0.010:0.006,0.006:0.006,0.005:0.006,0.005:0.006,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,0.005:0.005,18:02:59
18:05:02,26.53,27.05,0.0,190.0,27.6,93.1,1.575,2.572,  INF,2.172,327.291,6.427,0.002,11.938:0.000,11.906:0.000,11.724:0.000,4.507:0.003,0.006:0.004,0.004:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,0.003:0.004,18:06:07
18:08:12,26.41,26.87,0.0,190.0,27.5,93.6,2.372,3.781,  INF,3.175,328.752,5.686,0.001,10.106:0.000,10.056:0.000,9.746:0.000,0.050:0.002,0.004:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.002:0.002,0.001:0.002,0.002:0.002,18:09:17
18:11:20,26.05,26.85,0.0,190.0,27.4,94.6,3.175,5.829,  INF,4.595,329.566,5.142,0.001,8.770:0.000,8.743:0.000,8.348:0.000,0.027:0.002,0.002:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.002:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.001:0.002,0.002:0.002,18:12:25
18:14:28,26.09,26.73,0.0,200.0,27.3,95.4,5.21,10.917,  INF,8.342,331.176,3.836,0.001,5.453:0.000,5.372:0.000,4.451:0.000,0.008:0.001,0.001:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.001,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:15:33
18:17:36,25.97,26.71,0.0,190.0,27.2,95.6,7.708,22.126,  INF,15.352,332.844,2.679,0.0,2.831:0.000,2.735:0.000,1.280:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:18:41
18:20:45,25.85,26.59,0.0,190.0,27.2,96.9,10.7,48.242,  INF,29.083,335.592,1.65,0.0,1.194:0.000,1.098:0.000,0.032:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:21:50
18:23:53,25.79,26.55,0.0,200.0,27.1,97.0,13.111,112.195,  INF,50.673,337.626,0.879,0.0,0.450:0.000,0.358:0.000,0.007:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:24:58
18:27:01,25.67,26.31,0.0,200.0,27.1,97.1,14.226,232.981,  INF,71.258,338.929,0.487,0.0,0.197:0.000,0.111:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:28:06
18:30:11,25.61,26.21,0.0,200.0,27.0,98.5,14.9,442.006,  INF,84.84,341.012,0.289,0.0,0.094:0.000,0.033:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:31:16
18:33:19,25.43,25.93,0.0,190.0,26.9,99.2,15.352,743.779,  INF,92.571,341.137,0.186,0.0,0.047:0.000,0.014:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:34:24
18:36:27,25.41,25.85,0.0,190.0,26.8,99.9,15.352,1080.0,  INF,96.382,343.162,0.132,0.0,0.025:0.000,0.006:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:37:32
18:39:36,25.23,25.81,0.0,190.0,26.7,99.9,15.352,1351.515,  INF,98.542,345.437,0.103,0.0,0.014:0.000,0.003:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:40:41
18:42:44,24.93,25.79,0.0,200.0,26.5,99.9,15.579,1521.008,  INF,99.415,347.445,0.091,0.0,0.010:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:43:49
18:45:52,24.83,25.69,0.0,200.0,26.4,99.9,15.579,1612.389,  INF,98.978,349.189,0.085,0.0,0.007:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:46:57
18:49:00,24.93,25.69,0.0,190.0,26.3,99.9,15.579,1678.899,  INF,98.978,350.566,0.08,0.0,0.006:0.000,0.002:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:50:06
18:52:09,24.87,25.69,0.0,190.0,26.2,99.9,15.579,1788.349,  INF,99.854,353.015,0.078,0.0,0.006:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:53:14
18:55:17,24.87,25.85,0.0,200.0,26.2,99.9,15.579,1889.796,  INF,98.978,354.451,0.078,0.0,0.006:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:56:22
18:58:24,24.87,25.75,0.0,190.0,26.2,99.9,15.579,1955.79,  INF,98.108,355.671,0.076,0.0,0.005:0.000,0.001:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,0.000:0.000,18:59:29
